hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
Resort Hotel,1,33,2015,November,46,12,0,3,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,324.0,0,Transient-Party,36.0,0,0,Canceled,2015-11-09
Resort Hotel,0,33,2015,November,46,12,0,3,1,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,E,4,No Deposit,281.0,0,Transient-Party,40.0,0,0,Check-Out,2015-11-15
Resort Hotel,1,3,2015,November,46,12,0,3,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,281.0,0,Transient-Party,40.0,0,0,Canceled,2015-11-12
Resort Hotel,0,33,2015,November,46,12,0,3,1,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,C,1,No Deposit,281.0,0,Transient-Party,40.0,0,0,Check-Out,2015-11-15
Resort Hotel,0,21,2015,November,46,12,0,3,2,0.0,0,BB,NLD,Corporate,Corporate,0,0,0,A,D,2,No Deposit,281.0,0,Transient-Party,48.0,0,0,Check-Out,2015-11-15
Resort Hotel,0,33,2015,November,46,12,0,3,1,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,C,2,No Deposit,281.0,0,Transient-Party,40.0,1,0,Check-Out,2015-11-15
Resort Hotel,1,41,2015,November,46,12,1,3,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,281.0,0,Transient-Party,36.0,0,0,Canceled,2015-11-09
Resort Hotel,1,41,2015,November,46,12,1,3,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,E,E,1,No Deposit,281.0,0,Transient-Party,52.2,0,0,Canceled,2015-10-23
Resort Hotel,1,41,2015,November,46,12,1,3,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,E,E,1,No Deposit,281.0,0,Transient-Party,52.2,0,0,Canceled,2015-11-09
Resort Hotel,1,41,2015,November,46,12,1,3,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,281.0,0,Transient-Party,43.2,0,0,Canceled,2015-10-23
Resort Hotel,0,33,2015,November,46,12,0,2,1,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,A,F,4,No Deposit,324.0,0,Transient-Party,36.0,0,0,Check-Out,2015-11-14
Resort Hotel,0,2,2015,November,46,13,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,281.0,0,Transient-Party,43.2,0,0,Check-Out,2015-11-14
Resort Hotel,0,15,2015,November,46,13,0,2,2,0.0,0,BB,ITA,Corporate,Corporate,0,0,0,E,E,0,No Deposit,281.0,0,Transient-Party,58.2,1,0,Check-Out,2015-11-15
Resort Hotel,0,24,2015,November,47,21,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,E,0,No Deposit,342.0,0,Transient-Party,32.0,0,0,Check-Out,2015-11-22
Resort Hotel,0,24,2015,November,47,21,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,342.0,0,Transient-Party,32.0,0,0,Check-Out,2015-11-22
Resort Hotel,0,24,2015,November,47,21,0,1,2,0.0,1,BB,PRT,Corporate,Corporate,0,0,0,A,C,1,No Deposit,342.0,0,Transient-Party,32.0,0,1,Check-Out,2015-11-22
Resort Hotel,0,78,2015,November,47,21,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,342.0,0,Transient-Party,32.0,0,0,Check-Out,2015-11-22
Resort Hotel,0,78,2015,November,47,21,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,342.0,0,Transient-Party,32.0,0,0,Check-Out,2015-11-22
Resort Hotel,0,78,2015,November,47,21,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,342.0,0,Transient-Party,32.0,0,0,Check-Out,2015-11-22
Resort Hotel,0,78,2015,November,47,21,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,E,0,No Deposit,342.0,0,Transient-Party,32.0,0,0,Check-Out,2015-11-22
Resort Hotel,0,78,2015,November,47,21,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,342.0,0,Transient-Party,32.0,0,0,Check-Out,2015-11-22
Resort Hotel,0,78,2015,November,47,21,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,342.0,0,Transient-Party,32.0,0,0,Check-Out,2015-11-22
Resort Hotel,0,78,2015,November,47,21,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,342.0,0,Transient-Party,32.0,0,0,Check-Out,2015-11-22
Resort Hotel,0,24,2015,November,47,21,0,1,2,1.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,G,1,No Deposit,342.0,0,Transient-Party,44.0,0,0,Check-Out,2015-11-22
Resort Hotel,0,24,2015,November,47,21,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,E,0,No Deposit,342.0,0,Transient-Party,32.0,0,0,Check-Out,2015-11-22
Resort Hotel,0,24,2015,November,47,21,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,342.0,0,Transient-Party,32.0,0,0,Check-Out,2015-11-22
Resort Hotel,0,15,2015,November,47,21,0,1,2,2.0,0,BB,PRT,Corporate,Corporate,0,0,0,C,H,2,No Deposit,342.0,0,Transient-Party,56.0,0,0,Check-Out,2015-11-22
Resort Hotel,0,78,2015,November,47,21,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,342.0,0,Transient-Party,32.0,0,0,Check-Out,2015-11-22
Resort Hotel,0,78,2015,November,47,21,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,E,0,No Deposit,342.0,0,Transient-Party,32.0,0,0,Check-Out,2015-11-22
Resort Hotel,0,78,2015,November,47,21,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,342.0,0,Transient-Party,32.0,0,0,Check-Out,2015-11-22
Resort Hotel,0,78,2015,November,47,21,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,342.0,0,Transient-Party,32.0,0,0,Check-Out,2015-11-22
Resort Hotel,0,78,2015,November,47,21,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,342.0,0,Transient-Party,32.0,0,0,Check-Out,2015-11-22
Resort Hotel,0,78,2015,November,47,21,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,E,0,No Deposit,342.0,0,Transient-Party,32.0,0,0,Check-Out,2015-11-22
Resort Hotel,0,24,2015,November,47,21,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,E,0,No Deposit,342.0,0,Transient-Party,32.0,0,0,Check-Out,2015-11-22
Resort Hotel,0,24,2015,November,47,21,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,E,0,No Deposit,342.0,0,Transient-Party,32.0,0,0,Check-Out,2015-11-22
Resort Hotel,0,15,2015,November,47,21,0,1,2,2.0,0,BB,PRT,Corporate,Corporate,0,0,0,C,H,3,No Deposit,342.0,0,Transient-Party,56.0,0,0,Check-Out,2015-11-22
Resort Hotel,0,78,2015,November,47,21,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,342.0,0,Transient-Party,32.0,0,0,Check-Out,2015-11-22
Resort Hotel,0,78,2015,November,47,21,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,342.0,0,Transient-Party,32.0,0,0,Check-Out,2015-11-22
Resort Hotel,0,78,2015,November,47,21,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,E,0,No Deposit,342.0,0,Transient-Party,32.0,0,0,Check-Out,2015-11-22
Resort Hotel,0,24,2015,November,47,21,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,342.0,0,Transient-Party,32.0,0,0,Check-Out,2015-11-22
Resort Hotel,0,24,2015,November,47,21,0,1,2,0.0,1,BB,PRT,Corporate,Corporate,0,0,0,A,F,1,No Deposit,342.0,0,Transient-Party,32.0,0,0,Check-Out,2015-11-22
Resort Hotel,0,78,2015,November,47,21,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,342.0,0,Transient-Party,32.0,0,0,Check-Out,2015-11-22
Resort Hotel,0,78,2015,November,47,21,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,342.0,0,Transient-Party,32.0,0,0,Check-Out,2015-11-22
Resort Hotel,0,78,2015,November,47,21,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,342.0,0,Transient-Party,32.0,0,0,Check-Out,2015-11-22
Resort Hotel,0,15,2015,November,47,21,0,1,2,1.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,G,1,No Deposit,342.0,0,Transient-Party,44.0,0,0,Check-Out,2015-11-22
Resort Hotel,0,78,2015,November,47,21,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,342.0,0,Transient-Party,32.0,0,0,Check-Out,2015-11-22
Resort Hotel,0,78,2015,November,47,21,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,342.0,0,Transient-Party,32.0,0,0,Check-Out,2015-11-22
Resort Hotel,0,78,2015,November,47,21,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,342.0,0,Transient-Party,32.0,0,0,Check-Out,2015-11-22
Resort Hotel,0,15,2015,November,47,21,0,1,2,2.0,0,BB,PRT,Corporate,Corporate,0,0,0,C,H,2,No Deposit,342.0,0,Transient-Party,56.0,0,0,Check-Out,2015-11-22
Resort Hotel,0,15,2015,November,47,21,0,1,2,0.0,1,BB,PRT,Corporate,Corporate,0,0,0,A,G,3,No Deposit,342.0,0,Transient-Party,32.0,0,0,Check-Out,2015-11-22
Resort Hotel,0,24,2015,November,47,21,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,E,0,No Deposit,342.0,0,Transient-Party,32.0,0,0,Check-Out,2015-11-22
Resort Hotel,0,78,2015,November,47,21,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,342.0,0,Transient-Party,32.0,0,0,Check-Out,2015-11-22
Resort Hotel,1,78,2015,November,47,21,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,342.0,0,Transient-Party,32.0,0,0,Canceled,2015-11-21
Resort Hotel,0,78,2015,November,47,21,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,342.0,0,Transient-Party,32.0,0,0,Check-Out,2015-11-22
Resort Hotel,0,24,2015,November,47,21,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,E,0,No Deposit,342.0,0,Transient-Party,32.0,0,0,Check-Out,2015-11-22
Resort Hotel,0,24,2015,November,47,21,0,1,2,1.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,G,2,No Deposit,342.0,0,Transient-Party,44.0,0,0,Check-Out,2015-11-22
Resort Hotel,1,5,2016,January,2,4,1,3,2,0.0,0,HB,PRT,Groups,Corporate,0,0,0,A,A,0,No Deposit,174.0,0,Transient-Party,68.0,0,0,Canceled,2015-12-30
Resort Hotel,1,5,2016,January,2,4,1,3,1,0.0,0,HB,PRT,Groups,Corporate,0,0,0,A,A,0,No Deposit,174.0,0,Transient-Party,61.0,0,0,Canceled,2015-12-30
Resort Hotel,1,5,2016,January,2,4,1,3,2,0.0,0,HB,PRT,Groups,Corporate,0,0,0,A,A,0,No Deposit,174.0,0,Transient-Party,68.0,0,0,Canceled,2015-12-30
Resort Hotel,1,5,2016,January,2,4,1,3,2,0.0,0,HB,PRT,Groups,Corporate,0,0,0,A,A,0,No Deposit,174.0,0,Transient-Party,68.0,0,0,Canceled,2015-12-30
Resort Hotel,1,5,2016,January,2,4,1,3,2,0.0,0,HB,PRT,Groups,Corporate,0,0,0,A,A,0,No Deposit,174.0,0,Transient-Party,68.0,0,0,Canceled,2015-12-30
Resort Hotel,1,3,2016,January,4,21,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,E,0,No Deposit,47.0,0,Transient,30.0,0,0,Canceled,2016-01-18
Resort Hotel,1,5,2016,January,5,27,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,373.0,0,Transient,39.0,0,0,Canceled,2016-01-26
Resort Hotel,1,3,2016,February,6,1,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,286.0,0,Transient-Party,39.0,0,0,Canceled,2016-02-01
Resort Hotel,1,3,2016,February,6,1,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,286.0,0,Transient-Party,39.0,0,0,Canceled,2016-02-01
Resort Hotel,0,2,2016,February,7,10,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,371.0,0,Transient,30.0,0,2,Check-Out,2016-02-11
Resort Hotel,1,0,2016,February,8,15,0,1,1,0.0,0,SC,PRT,Offline TA/TO,TA/TO,0,0,0,P,P,0,No Deposit,383.0,0,Transient,65.0,0,0,Canceled,2016-02-15
Resort Hotel,1,8,2016,February,9,24,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,86.0,0,Transient,38.0,0,0,Canceled,2016-02-16
Resort Hotel,0,0,2016,March,10,3,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,286.0,0,Transient,30.0,0,0,Check-Out,2016-03-04
Resort Hotel,1,11,2016,March,11,7,1,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,82.0,0,Transient,35.0,0,0,No-Show,2016-03-07
Resort Hotel,1,12,2016,March,11,8,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,82.0,0,Transient,30.0,0,0,Canceled,2016-02-29
Resort Hotel,1,0,2016,March,12,14,1,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,218.0,0,Transient,40.0,0,0,Canceled,2016-03-14
Resort Hotel,0,1,2016,March,12,15,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,88.0,0,Transient,30.0,0,0,Check-Out,2016-03-17
Resort Hotel,1,1,2016,March,12,16,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,113.0,0,Transient,30.0,0,0,Canceled,2016-03-16
Resort Hotel,1,2,2016,March,12,17,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,31.0,0,Transient,30.0,0,0,Canceled,2016-03-16
Resort Hotel,1,11,2016,March,13,20,1,1,1,0.0,0,BB,PRT,Direct,Corporate,0,0,0,A,A,0,No Deposit,174.0,0,Transient,40.0,0,0,Canceled,2016-03-19
Resort Hotel,0,167,2016,March,14,29,1,5,1,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,D,2,No Deposit,223.0,0,Transient-Party,60.0,0,0,Check-Out,2016-04-04
Resort Hotel,1,2,2016,March,14,30,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,1,No Deposit,31.0,0,Transient,42.0,0,0,No-Show,2016-03-30
Resort Hotel,1,2,2016,March,14,30,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,1,No Deposit,31.0,0,Transient,42.0,0,0,No-Show,2016-03-30
Resort Hotel,0,168,2016,March,14,30,0,4,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,1,No Deposit,223.0,0,Transient-Party,66.0,0,0,Check-Out,2016-04-03
Resort Hotel,0,168,2016,March,14,30,0,4,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,E,4,No Deposit,223.0,0,Transient-Party,66.0,0,0,Check-Out,2016-04-03
Resort Hotel,0,168,2016,March,14,30,0,4,1,0.0,0,BB,DEU,Groups,Direct,0,0,0,A,A,1,No Deposit,223.0,0,Transient-Party,60.0,0,0,Check-Out,2016-04-03
Resort Hotel,0,168,2016,March,14,30,1,4,3,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,C,2,No Deposit,223.0,0,Transient-Party,101.0,0,0,Check-Out,2016-04-04
Resort Hotel,0,168,2016,March,14,30,1,4,1,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,E,2,No Deposit,223.0,0,Transient-Party,66.0,1,0,Check-Out,2016-04-04
Resort Hotel,0,168,2016,March,14,30,1,4,2,1.0,0,BB,GBR,Groups,Direct,0,0,0,A,C,2,No Deposit,223.0,0,Transient-Party,83.5,0,0,Check-Out,2016-04-04
Resort Hotel,0,168,2016,March,14,30,1,4,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,1,No Deposit,223.0,0,Transient-Party,66.0,0,1,Check-Out,2016-04-04
Resort Hotel,0,168,2016,March,14,30,1,4,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,F,2,No Deposit,223.0,0,Transient-Party,88.0,0,0,Check-Out,2016-04-04
Resort Hotel,0,168,2016,March,14,30,1,4,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,A,1,No Deposit,223.0,0,Transient-Party,66.0,0,0,Check-Out,2016-04-04
Resort Hotel,0,168,2016,March,14,30,1,4,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,1,No Deposit,223.0,0,Transient-Party,66.0,0,0,Check-Out,2016-04-04
Resort Hotel,0,168,2016,March,14,30,1,4,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,1,No Deposit,223.0,0,Transient-Party,68.0,0,0,Check-Out,2016-04-04
Resort Hotel,0,168,2016,March,14,30,1,4,2,0.0,1,BB,GBR,Groups,Direct,0,0,0,A,C,2,No Deposit,223.0,0,Transient-Party,66.0,0,1,Check-Out,2016-04-04
Resort Hotel,0,168,2016,March,14,30,1,4,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,1,No Deposit,223.0,0,Transient-Party,66.0,0,1,Check-Out,2016-04-04
Resort Hotel,0,169,2016,March,14,31,0,1,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,I,2,No Deposit,223.0,0,Transient-Party,65.0,0,0,Check-Out,2016-03-31
Resort Hotel,0,169,2016,March,14,31,0,3,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,C,1,Refundable,223.0,0,Transient-Party,66.0,0,0,Check-Out,2016-04-03
Resort Hotel,0,169,2016,March,14,31,0,3,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,D,1,Refundable,223.0,0,Transient-Party,66.0,0,0,Check-Out,2016-04-03
Resort Hotel,0,169,2016,March,14,31,0,3,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,D,1,Refundable,223.0,0,Transient-Party,66.0,0,0,Check-Out,2016-04-03
Resort Hotel,0,169,2016,March,14,31,0,3,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,E,1,Refundable,223.0,0,Transient-Party,66.0,0,0,Check-Out,2016-04-03
Resort Hotel,0,169,2016,March,14,31,0,3,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,1,Refundable,223.0,0,Transient-Party,66.0,0,0,Check-Out,2016-04-03
Resort Hotel,0,169,2016,March,14,31,0,3,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,D,1,Refundable,223.0,0,Transient-Party,66.0,0,0,Check-Out,2016-04-03
Resort Hotel,0,169,2016,March,14,31,0,3,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,E,1,Refundable,223.0,0,Transient-Party,66.0,0,0,Check-Out,2016-04-03
Resort Hotel,0,169,2016,March,14,31,0,3,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,B,1,Refundable,223.0,0,Transient-Party,72.0,1,0,Check-Out,2016-04-03
Resort Hotel,0,169,2016,March,14,31,0,3,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,A,2,Refundable,223.0,0,Transient-Party,66.0,0,0,Check-Out,2016-04-03
Resort Hotel,0,169,2016,March,14,31,0,3,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,E,1,Refundable,223.0,0,Transient-Party,66.0,0,0,Check-Out,2016-04-03
Resort Hotel,0,169,2016,March,14,31,0,3,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,C,1,Refundable,223.0,0,Transient-Party,66.0,0,0,Check-Out,2016-04-03
Resort Hotel,0,169,2016,March,14,31,0,3,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,A,1,Refundable,223.0,0,Transient-Party,72.0,1,0,Check-Out,2016-04-03
Resort Hotel,0,169,2016,March,14,31,0,3,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,D,1,Refundable,223.0,0,Transient-Party,66.0,0,0,Check-Out,2016-04-03
Resort Hotel,0,169,2016,March,14,31,0,3,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,1,Refundable,223.0,0,Transient-Party,66.0,0,0,Check-Out,2016-04-03
Resort Hotel,0,169,2016,March,14,31,0,3,1,0.0,0,BB,AUT,Groups,Direct,0,0,0,A,A,2,Refundable,223.0,0,Transient-Party,66.0,1,0,Check-Out,2016-04-03
Resort Hotel,0,169,2016,March,14,31,0,3,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,2,Refundable,223.0,0,Transient-Party,72.0,1,0,Check-Out,2016-04-03
Resort Hotel,0,169,2016,March,14,31,0,3,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,D,1,Refundable,223.0,0,Transient-Party,66.0,0,0,Check-Out,2016-04-03
Resort Hotel,0,169,2016,March,14,31,0,3,2,0.0,0,BB,POL,Groups,Direct,0,0,0,A,E,1,Refundable,223.0,0,Transient-Party,66.0,0,0,Check-Out,2016-04-03
Resort Hotel,0,169,2016,March,14,31,0,3,2,0.0,0,BB,BEL,Groups,Direct,0,0,0,A,E,1,Refundable,223.0,0,Transient-Party,66.0,0,0,Check-Out,2016-04-03
Resort Hotel,0,169,2016,March,14,31,0,3,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,D,1,Refundable,223.0,0,Transient-Party,66.0,0,0,Check-Out,2016-04-03
Resort Hotel,0,169,2016,March,14,31,0,3,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,D,1,Refundable,223.0,0,Transient-Party,66.0,0,0,Check-Out,2016-04-03
Resort Hotel,0,169,2016,March,14,31,0,3,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,D,1,Refundable,223.0,0,Transient-Party,66.0,0,0,Check-Out,2016-04-03
Resort Hotel,0,169,2016,March,14,31,1,3,1,0.0,0,BB,NLD,Groups,Direct,0,0,0,A,A,1,Refundable,223.0,0,Transient-Party,60.0,0,0,Check-Out,2016-04-04
Resort Hotel,0,169,2016,March,14,31,1,3,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,0,Refundable,223.0,0,Transient-Party,66.0,0,0,Check-Out,2016-04-04
Resort Hotel,0,169,2016,March,14,31,1,3,3,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,C,1,Refundable,223.0,0,Transient-Party,101.0,0,0,Check-Out,2016-04-04
Resort Hotel,0,169,2016,March,14,31,0,3,1,0.0,0,BB,BEL,Groups,Direct,0,0,0,A,A,2,Refundable,223.0,0,Transient-Party,68.0,1,0,Check-Out,2016-04-03
Resort Hotel,0,169,2016,March,14,31,0,3,2,1.0,0,BB,PRT,Groups,Direct,0,0,0,A,C,2,Refundable,223.0,0,Transient-Party,83.5,0,0,Check-Out,2016-04-03
Resort Hotel,0,169,2016,March,14,31,0,3,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,C,1,Refundable,223.0,0,Transient-Party,72.0,1,0,Check-Out,2016-04-03
Resort Hotel,0,169,2016,March,14,31,0,3,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,1,Refundable,223.0,0,Transient-Party,66.0,0,0,Check-Out,2016-04-03
Resort Hotel,0,169,2016,March,14,31,0,3,1,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,A,2,Refundable,223.0,0,Transient-Party,60.0,0,0,Check-Out,2016-04-03
Resort Hotel,0,169,2016,March,14,31,0,3,1,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,2,Refundable,223.0,0,Transient-Party,60.0,0,0,Check-Out,2016-04-03
Resort Hotel,1,169,2016,March,14,31,1,3,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Refundable,223.0,0,Transient-Party,46.0,0,0,Canceled,2016-03-24
Resort Hotel,0,169,2016,March,14,31,1,3,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Refundable,223.0,0,Transient-Party,66.0,0,0,Check-Out,2016-04-04
Resort Hotel,0,169,2016,March,14,31,1,3,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Refundable,223.0,0,Transient-Party,66.0,0,0,Check-Out,2016-04-04
Resort Hotel,0,169,2016,March,14,31,1,3,3,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,C,1,Refundable,223.0,0,Transient-Party,101.0,0,0,Check-Out,2016-04-04
Resort Hotel,0,169,2016,March,14,31,1,3,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Refundable,223.0,0,Transient-Party,66.0,0,0,Check-Out,2016-04-04
Resort Hotel,1,169,2016,March,14,31,1,3,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Refundable,223.0,0,Transient-Party,46.0,0,0,Canceled,2016-03-24
Resort Hotel,1,169,2016,March,14,31,1,3,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Refundable,223.0,0,Transient-Party,46.0,0,0,Canceled,2016-03-24
Resort Hotel,1,169,2016,March,14,31,1,3,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Refundable,223.0,0,Transient-Party,46.0,0,0,Canceled,2016-03-24
Resort Hotel,1,169,2016,March,14,31,1,3,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Refundable,223.0,0,Transient-Party,46.0,0,0,Canceled,2016-03-24
Resort Hotel,0,169,2016,March,14,31,1,3,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,0,Refundable,223.0,0,Transient-Party,66.0,0,0,Check-Out,2016-04-04
Resort Hotel,0,169,2016,March,14,31,1,3,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,0,Refundable,223.0,0,Transient-Party,66.0,0,0,Check-Out,2016-04-04
Resort Hotel,0,169,2016,March,14,31,1,3,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Refundable,223.0,0,Transient-Party,66.0,0,0,Check-Out,2016-04-04
Resort Hotel,0,169,2016,March,14,31,1,3,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,0,Refundable,223.0,0,Transient-Party,66.0,0,0,Check-Out,2016-04-04
