hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,0,0,2016,July,28,4,1,3,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,155.5,0,0,Check-Out,2016-07-08
Resort Hotel,0,136,2017,May,22,31,1,4,2,0.0,0,BB,IRL,Direct,Direct,0,0,0,E,F,0,No Deposit,0,Transient,121.5,0,0,Check-Out,2017-06-05
City Hotel,0,157,2017,June,24,16,0,1,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,99.0,0,0,Check-Out,2017-06-17
City Hotel,1,7,2016,January,3,11,2,5,1,0.0,0,BB,ZAF,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,73.9,0,0,No-Show,2016-01-11
City Hotel,0,12,2015,October,41,7,0,3,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,139.0,0,1,Check-Out,2015-10-10
City Hotel,1,182,2017,August,33,16,0,1,2,2.0,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,235.0,0,0,Canceled,2017-03-24
City Hotel,0,93,2017,April,16,22,2,3,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,2,No Deposit,0,Transient,105.0,0,2,Check-Out,2017-04-27
Resort Hotel,0,16,2015,September,39,25,0,1,1,0.0,0,SC,PRT,Direct,Direct,0,0,0,A,A,4,No Deposit,0,Transient-Party,80.0,0,1,Check-Out,2015-09-26
City Hotel,1,27,2017,April,17,29,1,1,2,0.0,0,SC,LUX,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,115.0,0,2,Canceled,2017-04-11
City Hotel,1,131,2017,January,3,21,0,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,104.0,0,0,Canceled,2016-09-13
Resort Hotel,0,20,2017,February,8,23,2,5,1,0.0,0,Undefined,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,47.0,0,0,Check-Out,2017-03-02
Resort Hotel,0,0,2017,August,33,13,2,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,210.0,0,1,Check-Out,2017-08-15
Resort Hotel,0,51,2015,August,35,27,2,5,2,0.0,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,160.57,1,2,Check-Out,2015-09-03
City Hotel,0,90,2017,April,16,17,1,2,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,108.0,0,1,Check-Out,2017-04-20
City Hotel,0,239,2017,July,27,5,0,4,1,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,89.1,0,0,Check-Out,2017-07-09
City Hotel,1,279,2016,October,42,12,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,110.0,0,0,Canceled,2016-05-05
Resort Hotel,0,0,2016,February,8,20,1,1,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,90.0,0,1,Check-Out,2016-02-22
City Hotel,0,93,2016,April,16,14,1,3,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,80.75,0,1,Check-Out,2016-04-18
Resort Hotel,0,2,2015,December,51,18,0,2,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,63.0,0,1,Check-Out,2015-12-20
City Hotel,0,18,2017,July,29,22,0,1,2,0.0,0,BB,DNK,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,128.0,0,1,Check-Out,2017-07-23
City Hotel,1,122,2017,January,4,28,2,5,2,1.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,103.7,0,1,Canceled,2016-10-26
City Hotel,1,2,2016,April,17,23,2,4,2,2.0,0,BB,AGO,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,206.0,0,0,No-Show,2016-04-23
City Hotel,1,91,2016,June,26,19,2,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,135.9,0,0,Canceled,2016-04-16
Resort Hotel,1,0,2016,August,34,20,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,209.0,0,0,Canceled,2016-08-20
Resort Hotel,1,2,2017,July,31,31,1,1,2,0.0,0,BB,RUS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,230.0,0,1,Canceled,2017-07-29
City Hotel,1,62,2017,April,14,6,0,3,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,135.0,0,0,Canceled,2017-02-03
City Hotel,0,1,2015,August,35,29,0,1,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Contract,106.0,1,2,Check-Out,2015-08-30
City Hotel,0,78,2016,April,18,26,0,4,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,75.0,0,0,Check-Out,2016-04-30
City Hotel,1,122,2015,July,28,9,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,1,No Deposit,0,Transient-Party,68.0,0,1,Canceled,2015-06-17
Resort Hotel,1,266,2015,September,39,24,2,4,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,0,Transient-Party,34.0,0,0,Canceled,2015-08-27
City Hotel,1,26,2016,December,52,22,1,3,1,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,74.8,0,0,Canceled,2016-11-30
City Hotel,0,60,2016,February,9,26,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,83.3,0,1,Check-Out,2016-02-29
City Hotel,0,44,2015,September,38,17,0,2,1,0.0,0,BB,ROU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,85.5,0,1,Check-Out,2015-09-19
City Hotel,0,127,2016,October,41,3,2,5,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,108.0,0,2,Check-Out,2016-10-10
City Hotel,1,290,2016,December,51,12,1,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,E,E,0,Non Refund,0,Transient-Party,106.0,0,0,Canceled,2016-08-29
City Hotel,0,141,2016,July,29,16,1,1,3,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient-Party,137.7,0,1,Check-Out,2016-07-18
City Hotel,0,181,2015,August,34,17,1,0,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient-Party,76.5,0,2,Check-Out,2015-08-18
City Hotel,1,41,2016,June,27,28,2,6,2,1.0,0,BB,POL,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,150.3,0,0,Canceled,2016-06-25
Resort Hotel,0,1,2016,February,8,20,0,1,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,D,0,No Deposit,0,Transient,60.0,0,0,Check-Out,2016-02-21
Resort Hotel,1,28,2016,February,6,1,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,46.4,0,2,Canceled,2016-01-11
City Hotel,0,65,2016,December,50,4,2,2,2,0.0,0,BB,GRC,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,68.0,0,1,Check-Out,2016-12-08
City Hotel,0,343,2017,April,16,21,2,2,2,0.0,0,BB,ITA,Direct,Direct,0,0,0,B,A,1,No Deposit,0,Transient,99.25,0,1,Check-Out,2017-04-25
Resort Hotel,0,50,2016,August,36,31,1,4,2,0.0,0,BB,USA,Direct,Direct,0,0,0,G,G,0,No Deposit,0,Transient,239.0,0,0,Check-Out,2016-09-05
Resort Hotel,1,2,2016,June,23,1,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,57.0,0,0,Canceled,2016-06-01
City Hotel,0,12,2015,July,29,18,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,62.0,0,0,Check-Out,2015-07-22
City Hotel,0,22,2017,February,6,9,0,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,75.0,0,0,Check-Out,2017-02-12
Resort Hotel,0,0,2015,December,50,9,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,40.0,0,0,Check-Out,2015-12-10
City Hotel,0,9,2016,March,10,2,0,2,1,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,56.0,0,0,Check-Out,2016-03-04
City Hotel,1,13,2017,August,35,30,0,3,2,2.0,0,BB,RUS,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,246.33,0,0,Canceled,2017-08-24
Resort Hotel,0,1,2017,June,22,2,0,1,2,0.0,0,BB,PRT,Direct,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,85.0,1,2,Check-Out,2017-06-03
City Hotel,1,91,2017,May,21,21,2,3,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,138.6,0,0,Canceled,2017-02-21
Resort Hotel,0,4,2016,March,12,18,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,1,A,D,0,No Deposit,0,Transient,45.0,0,1,Check-Out,2016-03-19
City Hotel,1,75,2017,February,7,18,2,1,2,1.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,0,Transient,111.6,0,0,Canceled,2017-01-28
City Hotel,0,7,2016,December,53,29,0,1,2,0.0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,74.8,0,4,Check-Out,2016-12-30
City Hotel,1,181,2017,July,27,2,2,0,2,2.0,0,BB,DEU,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,179.1,0,0,Canceled,2017-01-14
City Hotel,1,170,2017,March,13,26,2,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,96.9,0,0,Canceled,2017-02-09
Resort Hotel,0,99,2016,August,32,6,4,10,2,0.0,0,HB,RUS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,190.34,0,0,Check-Out,2016-08-20
City Hotel,0,47,2016,April,18,28,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,88.52,0,1,Check-Out,2016-05-02
City Hotel,0,51,2016,November,47,17,0,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,68.47,0,1,Check-Out,2016-11-20
Resort Hotel,0,334,2017,June,24,12,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,70.4,0,2,Check-Out,2017-06-19
City Hotel,0,22,2017,June,26,27,0,1,2,0.0,0,SC,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,89.0,0,0,Check-Out,2017-06-28
City Hotel,1,86,2015,September,37,9,0,2,2,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient-Party,100.0,0,0,Canceled,2015-09-08
Resort Hotel,0,1,2015,October,41,6,0,3,0,0.0,0,SC,PRT,Corporate,Corporate,0,0,0,A,I,1,No Deposit,0,Transient-Party,0.0,0,0,Check-Out,2015-10-06
Resort Hotel,0,10,2016,May,22,26,0,2,2,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,139.0,0,0,Check-Out,2016-05-28
City Hotel,1,13,2016,January,4,20,2,8,1,0.0,0,BB,AGO,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,75.0,0,0,Canceled,2016-01-12
City Hotel,0,309,2017,May,19,13,2,3,2,0.0,0,BB,MOZ,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,89.1,0,0,Check-Out,2017-05-18
City Hotel,0,65,2016,July,30,23,1,1,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,137.7,0,2,Check-Out,2016-07-25
Resort Hotel,1,95,2017,August,34,23,2,5,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,238.57,0,1,Canceled,2017-06-06
Resort Hotel,0,0,2016,May,19,6,0,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,91.0,0,0,Check-Out,2016-05-07
City Hotel,0,126,2016,May,21,15,2,2,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,107.95,0,3,Check-Out,2016-05-19
Resort Hotel,1,88,2017,March,10,11,2,5,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,2,No Deposit,0,Transient-Party,34.0,0,0,Canceled,2017-03-07
City Hotel,0,0,2016,December,53,27,0,2,2,2.0,0,BB,GBR,Online TA,TA/TO,1,0,0,F,F,4,No Deposit,0,Transient,178.5,0,1,Check-Out,2016-12-29
City Hotel,0,71,2016,December,50,7,1,4,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,74.8,0,1,Check-Out,2016-12-12
City Hotel,0,31,2017,March,12,19,2,2,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,90.78,0,0,Check-Out,2017-03-23
Resort Hotel,1,245,2016,September,38,17,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,95.0,0,2,Canceled,2016-09-06
City Hotel,1,131,2017,March,9,2,0,1,2,0.0,0,SC,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,79.2,0,2,Canceled,2017-02-16
Resort Hotel,1,34,2017,April,17,27,2,3,2,2.0,0,HB,ESP,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,0,Transient,173.0,0,2,Canceled,2017-04-09
City Hotel,0,17,2016,October,41,8,1,1,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,85.0,0,0,Check-Out,2016-10-10
City Hotel,0,42,2017,April,17,23,2,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,144.0,0,0,Check-Out,2017-04-28
City Hotel,0,86,2016,May,21,20,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,65.0,0,1,Check-Out,2016-05-23
Resort Hotel,0,0,2017,February,5,3,0,1,1,0.0,0,BB,FIN,Direct,Direct,0,0,0,A,A,1,No Deposit,0,Transient,43.0,0,0,Check-Out,2017-02-04
Resort Hotel,0,80,2015,August,34,17,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,133.0,0,0,Check-Out,2015-08-24
City Hotel,0,1,2016,March,11,12,1,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,88.43,0,1,Check-Out,2016-03-14
City Hotel,1,276,2016,September,39,22,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,95.0,0,0,Canceled,2016-04-01
Resort Hotel,0,145,2017,January,1,2,1,2,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,0,Transient,98.64,1,0,Check-Out,2017-01-05
City Hotel,0,25,2017,May,21,22,1,2,3,0.0,0,BB,COL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,210.0,0,1,Check-Out,2017-05-25
City Hotel,0,125,2017,August,32,6,2,2,1,1.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,111.6,0,1,Check-Out,2017-08-10
Resort Hotel,1,45,2015,July,29,13,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,123.0,0,0,Canceled,2015-06-18
Resort Hotel,0,0,2016,November,46,10,0,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,96.0,1,1,Check-Out,2016-11-11
Resort Hotel,0,163,2016,December,52,24,2,3,2,0.0,0,FB,GBR,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,0,Transient,86.24,0,1,Check-Out,2016-12-29
City Hotel,0,5,2015,August,34,19,0,2,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,67.0,0,1,Check-Out,2015-08-21
City Hotel,1,263,2015,September,39,21,1,0,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,0,Transient-Party,96.0,0,0,Canceled,2015-07-22
City Hotel,0,15,2015,September,37,8,0,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,105.0,0,1,Check-Out,2015-09-12
City Hotel,0,141,2016,September,39,23,0,2,3,0.0,0,BB,DNK,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,0,Transient,163.8,0,1,Check-Out,2016-09-25
City Hotel,0,73,2017,April,13,1,2,2,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,98.1,0,0,Check-Out,2017-04-05
Resort Hotel,0,108,2017,July,28,10,3,8,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,153.5,0,0,Check-Out,2017-07-21
Resort Hotel,0,315,2016,September,36,2,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,64.8,0,0,Check-Out,2016-09-09
City Hotel,1,2,2015,December,50,11,2,5,1,0.0,0,BB,AGO,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,104.0,0,1,No-Show,2015-12-11
Resort Hotel,0,24,2015,October,43,18,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,75.08,0,1,Check-Out,2015-10-23
Resort Hotel,0,16,2015,December,51,14,1,1,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,31.2,0,0,Check-Out,2015-12-16
City Hotel,0,10,2016,March,10,1,0,5,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,118.8,0,0,Check-Out,2016-03-06
City Hotel,0,29,2015,December,49,4,1,2,2,2.0,0,BB,ITA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Contract,183.67,0,1,Check-Out,2015-12-07
Resort Hotel,0,3,2016,April,15,8,0,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient-Party,54.0,0,0,Check-Out,2016-04-09
City Hotel,0,165,2016,October,43,20,0,2,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,118.8,0,2,Check-Out,2016-10-22
Resort Hotel,1,77,2015,July,28,9,0,3,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,97.0,0,0,Canceled,2015-06-02
City Hotel,0,211,2016,October,41,7,0,2,3,0.0,0,HB,ITA,Online TA,TA/TO,0,0,0,E,E,3,No Deposit,0,Transient,224.1,0,2,Check-Out,2016-10-09
Resort Hotel,1,183,2017,July,26,1,4,10,2,2.0,0,BB,FRA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,204.29,0,1,Canceled,2017-01-03
Resort Hotel,0,43,2017,August,31,4,2,3,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,257.0,0,3,Check-Out,2017-08-09
City Hotel,0,14,2017,May,20,18,2,3,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,178.0,0,2,Check-Out,2017-05-23
City Hotel,0,29,2016,June,24,9,0,3,2,1.0,0,BB,ISR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,217.1,0,2,Check-Out,2016-06-12
City Hotel,1,97,2016,May,22,22,2,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,0,Transient,112.01,0,0,Canceled,2016-03-28
City Hotel,0,9,2017,March,13,26,1,0,1,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,89.0,0,0,Check-Out,2017-03-27
City Hotel,0,25,2015,November,47,16,1,0,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,77.77,0,0,Check-Out,2015-11-17
City Hotel,0,23,2016,April,17,18,1,4,2,1.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,110.84,0,2,Check-Out,2016-04-23
Resort Hotel,0,48,2016,November,47,16,1,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,37.8,0,2,Check-Out,2016-11-21
City Hotel,0,10,2016,May,22,26,0,3,2,2.0,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,0,Transient,266.0,1,1,Check-Out,2016-05-29
Resort Hotel,0,36,2016,June,23,4,2,2,2,0.0,0,SC,PRT,Direct,Direct,0,0,0,F,I,2,No Deposit,0,Transient,0.0,1,0,Check-Out,2016-06-08
City Hotel,1,179,2017,July,30,25,2,5,3,0.0,0,SC,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,88.4,0,0,Canceled,2017-02-07
Resort Hotel,0,3,2016,April,17,23,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,68.85,0,0,Check-Out,2016-04-24
City Hotel,0,172,2016,July,30,22,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,108.3,1,1,Check-Out,2016-07-25
City Hotel,0,5,2015,October,43,19,1,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,0.0,0,0,Check-Out,2015-10-22
City Hotel,1,184,2017,April,14,3,1,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,111,Transient,105.0,0,0,Canceled,2017-01-20
City Hotel,1,285,2016,October,43,16,2,3,2,0.0,0,BB,FIN,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,0,Transient-Party,81.81,0,0,Canceled,2016-04-08
Resort Hotel,0,0,2017,February,8,23,0,2,1,0.0,0,BB,GBR,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient-Party,52.0,0,0,Check-Out,2017-02-25
City Hotel,0,120,2017,March,9,4,2,5,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,99.48,0,1,Check-Out,2017-03-11
City Hotel,1,144,2016,May,19,6,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,114.3,0,1,Canceled,2016-04-23
City Hotel,0,292,2016,October,44,23,2,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,0,Transient-Party,81.82,0,1,Check-Out,2016-10-29
City Hotel,1,30,2017,February,6,9,1,3,1,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,90.1,0,1,Canceled,2017-01-11
Resort Hotel,0,57,2016,April,16,13,0,2,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,0,Transient,58.0,0,1,Check-Out,2016-04-15
Resort Hotel,0,8,2017,March,10,10,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,65.0,0,0,Check-Out,2017-03-12
City Hotel,0,109,2016,July,28,6,2,4,2,1.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,D,3,No Deposit,0,Transient,105.21,0,4,Check-Out,2016-07-12
Resort Hotel,0,270,2017,June,22,1,1,3,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,80.1,0,2,Check-Out,2017-06-05
City Hotel,1,7,2016,August,33,7,2,5,2,0.0,0,SC,TUR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,139.0,0,0,Canceled,2016-08-01
Resort Hotel,0,1,2016,March,10,1,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,43.0,0,1,Check-Out,2016-03-02
Resort Hotel,0,72,2016,December,50,5,1,5,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,0,Transient-Party,47.85,0,1,Check-Out,2016-12-11
Resort Hotel,0,10,2016,June,25,18,1,1,2,0.0,0,BB,PRT,Direct,Direct,1,0,1,F,E,1,No Deposit,0,Transient,152.1,1,3,Check-Out,2016-06-20
City Hotel,0,151,2016,August,32,5,1,2,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,72.25,0,0,Check-Out,2016-08-08
City Hotel,1,123,2017,August,34,26,2,3,3,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,252.0,0,1,Canceled,2017-04-28
Resort Hotel,0,6,2016,September,37,8,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient,171.0,1,1,Check-Out,2016-09-10
Resort Hotel,0,2,2016,January,5,28,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,48.0,0,1,Check-Out,2016-01-29
City Hotel,0,29,2017,June,23,7,0,2,3,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,229.6,0,0,Check-Out,2017-06-09
Resort Hotel,0,74,2015,August,36,30,2,3,3,0.0,0,BB,IRL,Direct,Direct,0,0,0,E,E,1,No Deposit,0,Transient-Party,161.8,0,3,Check-Out,2015-09-04
Resort Hotel,0,117,2016,April,16,12,0,4,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,0,Transient,102.5,1,1,Check-Out,2016-04-16
City Hotel,0,74,2017,March,10,11,2,2,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,74.8,0,0,Check-Out,2017-03-15
City Hotel,1,203,2017,May,18,1,1,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,126.0,0,2,Canceled,2017-01-08
